Report generated on January 2022.
Detailed sales data for year 2021.


ID	Order ID	Customer Name	State	Region-Rep	Product	Category	Quarter	Numeral	Order Date	Shipped Date	Quantity	Price	Total Sales
1429	4003	Rossi Auto Parts	WV	Southeast-Mason	Television	Audio-Video	Quarter 2	Second	5/15/2021	5/18/2021	22	$295.19	"$6,435.14"
1666	4004	Chloe Community Gallery and Workshop	CA	West-Reyes	Mobile phone	Cameras and Phones	Quarter 3	Third	7/15/2021	7/16/2021	11	$285.99	"$3,088.69"
1110	4005	Rudison Technologies	FL	Southeast-Mason	Tablet computer	Computers	Quarter 2	Second	6/20/2021	6/25/2021	19	$325.00	"$6,142.50"
616	4006	Greene City National Bank	MD	Northeast-Carter	Mobile phone	Cameras and Phones	Quarter 4	Fourth	10/14/2021	10/17/2021	25	$285.99	"$7,092.55"
1149	4007	Rustler Steak House	GA	Southeast-Mason	Mobile phone	Cameras and Phones	Quarter 1	First	2/11/2021	2/14/2021	8	$285.99	"$2,173.52"
527	4008	Greene City National Bank	DE	Northeast-Price	Television	Audio-Video	Quarter 2	Second	6/7/2021	6/10/2021	15	$295.19	"$4,339.29"
496	4009	Sea-Zones Greeting Card Company	CT	Northeast-Carter	Video game console	Game Consoles	Quarter 1	First	2/2/2021	2/8/2021	23	$349.00	"$7,887.40"
789	4010	Knockout Kickboxing	NY	Northeast-Carter	Printer	Printers	Quarter 3	Third	8/10/2021	8/16/2021	23	$99.99	"$2,279.77"
617	4011	Greene City Nursery School	MD	Northeast-Price	Printer	Printers	Quarter 1	First	2/3/2021	2/3/2021	11	$99.99	"$1,129.89"
298	4012	Knockout Kickboxing	NY	Northeast-Carter	Music player	Audio-Video	Quarter 2	Second	4/13/2021	4/13/2021	6	$134.99	$755.94
1332	4013	Luskin's	SC	Southeast-Oliver	Printer	Printers	Quarter 3	Third	9/24/2021	9/30/2021	15	$99.99	"$1,489.85"
259	4014	Coconut's	MO	Midwest-Alvarez	Laptop	Computers	Quarter 3	Third	9/13/2021	9/13/2021	10	$329.25	"$3,259.58"
1022	4015	Compact Disc Center	AL	Southeast-Mason	Tablet computer	Computers	Quarter 1	First	3/8/2021	3/9/2021	22	$325.00	"$7,052.50"
573	4016	Ecofriendly Sporting	MA	Northeast-Price	Camera	Cameras and Phones	Quarter 3	Third	9/23/2021	9/29/2021	23	$299.00	"$6,847.10"
1844	4017	Skaggs-Alpha Beta	MT	West-Reyes	Camera	Cameras and Phones	Quarter 3	Third	9/17/2021	9/19/2021	14	$299.00	"$4,275.70"
260	4018	Quest Technology Service	MA	Northeast-Carter	Music player	Audio-Video	Quarter 1	First	1/12/2021	1/17/2021	24	$134.99	"$3,226.26"
261	4019	Olson's Market	RI	Northeast-Carter	Video game console	Game Consoles	Quarter 4	Fourth	11/28/2021	11/30/2021	21	$349.00	"$7,154.50"
262	4020	Quest Technology Service	RI	Northeast-Carter	Music player	Audio-Video	Quarter 4	Fourth	11/17/2021	11/19/2021	21	$134.99	"$2,875.29"
742	4021	Olson's Market	NJ	Northeast-Carter	Camera	Cameras and Phones	Quarter 4	Fourth	12/26/2021	12/31/2021	25	$299.00	"$7,325.50"
109	4022	Whitlocks Auto Supply	IN	Midwest-Alvarez	Bluetooth speaker	Audio-Video	Quarter 1	First	1/23/2021	1/24/2021	9	$154.95	"$1,394.55"
74	4023	Leaps & Bounds Travel	CT	Northeast-Carter	Music player	Audio-Video	Quarter 4	Fourth	12/3/2021	12/3/2021	13	$134.99	"$1,714.37"
1430	4024	National Auto Parts	WV	Southeast-Mason	Camera	Cameras and Phones	Quarter 4	Fourth	10/30/2021	11/1/2021	13	$299.00	"$3,857.10"
1226	4025	Richland State College at Greene City	LA	Southeast-Oliver	Video game console	Game Consoles	Quarter 1	First	2/28/2021	3/5/2021	7	$349.00	"$2,443.00"
1333	4026	Chloe Community Gallery and Workshop	SC	Southeast-Oliver	Camera	Cameras and Phones	Quarter 2	Second	6/25/2021	6/30/2021	14	$299.00	"$4,126.20"
1393	4027	Garden Master	VA	Southeast-Oliver	Camera	Cameras and Phones	Quarter 2	Second	4/26/2021	4/28/2021	24	$299.00	"$7,176.00"
147	4028	Building with Heart	CT	Northeast-Carter	Tablet computer	Computers	Quarter 1	First	1/27/2021	2/2/2021	20	$325.00	"$6,402.50"
618	4029	Mixed Messages Media	MD	Northeast-Carter	Music player	Audio-Video	Quarter 1	First	2/21/2021	2/23/2021	24	$134.99	"$3,199.26"
179	4030	Building with Heart	MI	Midwest-Alvarez	Video game console	Game Consoles	Quarter 1	First	1/1/2021	1/1/2021	21	$349.00	"$7,398.80"
30	4031	Balanced Fortune	PA	Northeast-Carter	Video game console	Game Consoles	Quarter 4	Fourth	10/13/2021	10/19/2021	13	$349.00	"$4,467.20"
619	4032	Whitlocks Auto Supply	MD	Northeast-Carter	Music player	Audio-Video	Quarter 4	Fourth	12/31/2021	1/4/2020	19	$134.99	"$2,564.81"
620	4033	Mr. Steak	MD	Northeast-Carter	Mobile phone	Cameras and Phones	Quarter 2	Second	4/27/2021	4/30/2021	16	$285.99	"$4,547.24"
299	4034	Hudson's MensWear	ND	Midwest-Alvarez	Laptop	Computers	Quarter 1	First	2/10/2021	2/10/2021	11	$329.25	"$3,654.68"
621	4035	Hexa Web Hosting	MD	Northeast-Price	Camera	Cameras and Phones	Quarter 2	Second	4/25/2021	4/25/2021	23	$299.00	"$6,877.00"
300	4036	Burger Chef	NY	Northeast-Carter	Printer	Printers	Quarter 1	First	3/24/2021	3/26/2021	23	$99.99	"$2,309.77"
148	4037	Greene City Nursery School	DE	Northeast-Carter	Bluetooth speaker	Audio-Video	Quarter 3	Third	7/2/2021	7/8/2021	16	$154.95	"$2,417.22"
180	4038	Flagg Bros. Shoes	NJ	Northeast-Carter	Printer	Printers	Quarter 1	First	2/26/2021	2/26/2021	19	$99.99	"$1,909.81"
1548	4039	Smitty's Marketplace	OK	Southwest-Adams	Printer	Printers	Quarter 4	Fourth	10/21/2021	10/26/2021	23	$99.99	"$2,299.77"
790	4040	Leaps & Bounds Travel	NY	Northeast-Carter	Television	Audio-Video	Quarter 1	First	1/27/2021	2/2/2021	7	$295.19	"$1,948.25"
1667	4041	Asiatic Solutions	CA	West-Reyes	Mobile phone	Cameras and Phones	Quarter 3	Third	8/1/2021	8/7/2021	24	$285.99	"$6,892.36"
894	4042	Greene City Legal Services	VT	Northeast-Carter	Video game console	Game Consoles	Quarter 4	Fourth	12/19/2021	12/22/2021	17	$349.00	"$5,898.10"
1923	4043	Planetbiz	UT	West-Reyes	Mobile phone	Cameras and Phones	Quarter 4	Fourth	12/30/2021	12/31/2021	23	$285.99	"$6,577.77"
181	4044	Forth & Towne	CT	Northeast-Carter	Printer	Printers	Quarter 3	Third	8/23/2021	8/25/2021	17	$99.99	"$1,709.83"
1955	4045	Greene City BBQ Kitchen	WY	West-Reyes	Laptop	Computers	Quarter 4	Fourth	11/15/2021	11/19/2021	13	$329.25	"$4,181.48"
1262	4046	Big D Supermarkets	MS	Southeast-Oliver	Printer	Printers	Quarter 4	Fourth	12/31/2021	1/4/2020	24	$99.99	"$2,409.76"
1625	4047	Chloe Community Gallery and Workshop	AK	West-Reyes	Music player	Audio-Video	Quarter 2	Second	6/9/2021	6/14/2021	12	$134.99	"$1,660.38"
1589	4048	Mr. Steak	TX	Southwest-Adams	Bluetooth speaker	Audio-Video	Quarter 2	Second	5/2/2021	5/6/2021	21	$154.95	"$3,284.94"
1471	4049	Cardinal Stores	AZ	Southwest-Adams	Television	Audio-Video	Quarter 3	Third	9/8/2021	9/8/2021	12	$295.19	"$3,394.69"
1187	4050	Building with Heart	KY	Southeast-Oliver	Mobile phone	Cameras and Phones	Quarter 1	First	1/21/2021	1/26/2021	17	$285.99	"$4,861.83"
1065	4051	De Pinna	AR	Southeast-Mason	Bluetooth speaker	Audio-Video	Quarter 3	Third	9/6/2021	9/12/2021	11	$154.95	"$1,735.44"
1188	4052	Network Air	KY	Southeast-Oliver	Music player	Audio-Video	Quarter 4	Fourth	10/21/2021	10/24/2021	17	$134.99	"$2,335.33"
1263	4053	Luskin's	MS	Southeast-Oliver	Music player	Audio-Video	Quarter 3	Third	8/12/2021	8/13/2021	24	$134.99	"$3,280.26"
1668	4054	Mixed Messages Media	CA	West-Reyes	Video game console	Game Consoles	Quarter 1	First	2/14/2021	2/15/2021	25	$349.00	"$8,725.00"
1431	4055	Realty Zone	WV	Southeast-Mason	Laptop	Computers	Quarter 4	Fourth	10/24/2021	10/24/2021	16	$329.25	"$5,399.70"
622	4056	Thorofare	MD	Northeast-Carter	Television	Audio-Video	Quarter 1	First	3/23/2021	3/24/2021	14	$295.19	"$4,250.74"
1753	4057	Olson's Market	HI	West-Reyes	Television	Audio-Video	Quarter 2	Second	6/9/2021	6/9/2021	5	$295.19	"$1,475.95"
182	4058	Cala Foods	MI	Midwest-Alvarez	Laptop	Computers	Quarter 1	First	1/24/2021	1/29/2021	16	$329.25	"$5,202.15"
1549	4059	Bodega Club	OK	Southwest-Adams	Tablet computer	Computers	Quarter 3	Third	8/9/2021	8/13/2021	14	$325.00	"$4,452.50"
216	4060	Burger Chef	MN	Midwest-Alvarez	Television	Audio-Video	Quarter 3	Third	8/7/2021	8/9/2021	17	$295.19	"$5,047.75"
1111	4061	Greene City BBQ Kitchen	FL	Southeast-Oliver	Mobile phone	Cameras and Phones	Quarter 1	First	1/14/2021	1/19/2021	16	$285.99	"$4,575.84"
1189	4062	Flagg Bros. Shoes	KY	Southeast-Oliver	Camera	Cameras and Phones	Quarter 1	First	2/10/2021	2/16/2021	22	$299.00	"$6,667.70"
1227	4063	Fuller & Ackerman Publishing	LA	Southeast-Oliver	Camera	Cameras and Phones	Quarter 1	First	1/16/2021	1/22/2021	24	$299.00	"$7,235.80"
1956	4064	Richland State College at Greene City	WY	West-Reyes	Video game console	Game Consoles	Quarter 4	Fourth	10/31/2021	11/3/2021	17	$349.00	"$5,828.30"
1879	4065	Hand Loved Craft Supplies	NV	West-Reyes	Video game console	Game Consoles	Quarter 3	Third	8/7/2021	8/9/2021	16	$349.00	"$5,514.20"
1711	4066	Best Products	CO	West-Reyes	Television	Audio-Video	Quarter 4	Fourth	10/14/2021	10/18/2021	21	$295.19	"$6,258.03"
217	4067	Patterson-Fletcher	MD	Northeast-Carter	Television	Audio-Video	Quarter 2	Second	5/6/2021	5/6/2021	21	$295.19	"$6,287.55"
864	4068	National Auto Parts	RI	Northeast-Price	Bluetooth speaker	Audio-Video	Quarter 4	Fourth	12/13/2021	12/19/2021	22	$154.95	"$3,424.40"
623	4069	Realty Zone	MD	Northeast-Carter	Tablet computer	Computers	Quarter 3	Third	9/1/2021	9/5/2021	21	$325.00	"$6,825.00"
1066	4070	Sea-Zones Greeting Card Company	AR	Southeast-Oliver	Mobile phone	Cameras and Phones	Quarter 4	Fourth	10/10/2021	10/10/2021	20	$285.99	"$5,719.80"
865	4071	Best Products	RI	Northeast-Price	Bluetooth speaker	Audio-Video	Quarter 1	First	2/23/2021	3/1/2021	13	$154.95	"$1,967.87"
408	4072	Quality Realty Service	NH	Northeast-Carter	Camera	Cameras and Phones	Quarter 2	Second	4/21/2021	4/21/2021	20	$299.00	"$6,039.80"
1432	4073	National Auto Parts	WV	Southeast-Mason	Camera	Cameras and Phones	Quarter 1	First	2/9/2021	2/9/2021	10	$299.00	"$3,079.70"
1626	4074	Patterson-Fletcher	AK	West-Reyes	Printer	Printers	Quarter 3	Third	7/18/2021	7/22/2021	11	$99.99	"$1,089.89"
1712	4075	Forth & Towne	CO	West-Reyes	Video game console	Game Consoles	Quarter 1	First	2/16/2021	2/21/2021	5	$349.00	"$1,814.80"
1433	4076	Network Air	WV	Southeast-Oliver	Camera	Cameras and Phones	Quarter 4	Fourth	11/1/2021	11/7/2021	15	$299.00	"$4,514.90"
1880	4077	Best Products	NV	West-Reyes	Mobile phone	Cameras and Phones	Quarter 3	Third	9/14/2021	9/18/2021	10	$285.99	"$2,716.91"
1794	4078	Luskin's	ID	West-Reyes	Laptop	Computers	Quarter 2	Second	6/21/2021	6/24/2021	13	$329.25	"$4,148.55"
301	4079	Skaggs-Alpha Beta	NH	Northeast-Carter	Printer	Printers	Quarter 1	First	1/11/2021	1/13/2021	10	$99.99	$959.90
1472	4080	Konsili	AZ	Southwest-Adams	Tablet computer	Computers	Quarter 1	First	2/18/2021	2/20/2021	9	$325.00	"$2,827.50"
938	4081	Hand Loved Craft Supplies	OR	NorthWest-Barnes	Television	Audio-Video	Quarter 1	First	3/21/2021	3/27/2021	6	$295.19	"$1,653.06"
218	4082	Rustler Steak House	MN	Midwest-Alvarez	Television	Audio-Video	Quarter 1	First	1/1/2021	1/7/2021	17	$295.19	"$4,900.15"
302	4083	Keeney's	MD	Northeast-Carter	Mobile phone	Cameras and Phones	Quarter 3	Third	7/10/2021	7/11/2021	13	$285.99	"$3,632.07"
700	4084	Quality Realty Service	NH	Northeast-Price	Television	Audio-Video	Quarter 2	Second	5/27/2021	5/28/2021	14	$295.19	"$4,103.14"
1334	4085	Cardinal Stores	SC	Southeast-Mason	Video game console	Game Consoles	Quarter 1	First	2/27/2021	3/4/2021	20	$349.00	"$6,805.50"
661	4086	Olson's Market	ME	Northeast-Price	Music player	Audio-Video	Quarter 2	Second	6/4/2021	6/10/2021	5	$134.99	$688.45
1357	4087	Greene City Interiors	TN	Southeast-Oliver	Television	Audio-Video	Quarter 4	Fourth	10/25/2021	10/25/2021	7	$295.19	"$2,095.85"
1881	4088	12PointFont	NV	West-Reyes	Printer	Printers	Quarter 4	Fourth	10/10/2021	10/10/2021	18	$99.99	"$1,779.82"
528	4089	Rite Solution	DE	Northeast-Carter	Camera	Cameras and Phones	Quarter 4	Fourth	11/24/2021	11/25/2021	14	$299.00	"$4,186.00"
149	4090	Forth & Towne	RI	Northeast-Carter	Video game console	Game Consoles	Quarter 3	Third	9/22/2021	9/22/2021	11	$349.00	"$3,664.50"
263	4091	Rustler Steak House	CT	Northeast-Carter	Mobile phone	Cameras and Phones	Quarter 3	Third	9/18/2021	9/23/2021	18	$285.99	"$5,262.22"
1882	4092	Patterson-Fletcher	NV	West-Reyes	Mobile phone	Cameras and Phones	Quarter 3	Third	8/15/2021	8/17/2021	17	$285.99	"$4,718.84"
450	4093	Rudison Technologies	WI	Midwest-Alvarez	Printer	Printers	Quarter 3	Third	8/21/2021	8/21/2021	16	$99.99	"$1,599.84"
303	4094	Big D Supermarkets	MA	Northeast-Carter	Video game console	Game Consoles	Quarter 2	Second	6/12/2021	6/13/2021	23	$349.00	"$7,887.40"
75	4095	Greene City National Bank	CT	Northeast-Carter	Video game console	Game Consoles	Quarter 2	Second	5/26/2021	5/31/2021	8	$349.00	"$2,931.60"
1473	4096	Perisolution	AZ	Southwest-Adams	Television	Audio-Video	Quarter 1	First	1/29/2021	1/29/2021	22	$295.19	"$6,464.66"
1112	4097	Realty Zone	FL	Southeast-Oliver	Mobile phone	Cameras and Phones	Quarter 1	First	3/3/2021	3/9/2021	9	$285.99	"$2,659.71"
1514	4098	Hudson's MensWear	NM	Southwest-Adams	Mobile phone	Cameras and Phones	Quarter 3	Third	9/5/2021	9/8/2021	19	$285.99	"$5,433.81"
1590	4099	Infinite Wealth	TX	Southwest-Adams	Tablet computer	Computers	Quarter 1	First	3/9/2021	3/14/2021	24	$325.00	"$7,702.50"
895	4100	Life's Gold	VT	Northeast-Carter	Music player	Audio-Video	Quarter 1	First	1/20/2021	1/25/2021	23	$134.99	"$3,104.77"
219	4101	National Hardgoods Distributors	ME	Northeast-Carter	Printer	Printers	Quarter 4	Fourth	11/21/2021	11/23/2021	10	$99.99	$969.90
1023	4102	Konsili	AL	Southeast-Mason	Camera	Cameras and Phones	Quarter 1	First	2/7/2021	2/10/2021	22	$299.00	"$6,518.20"
409	4103	Whitlocks Auto Supply	SD	Midwest-Alvarez	Video game console	Game Consoles	Quarter 4	Fourth	10/18/2021	10/21/2021	18	$349.00	"$6,282.00"
1067	4104	Rossi Auto Parts	AR	Southeast-Oliver	Mobile phone	Cameras and Phones	Quarter 4	Fourth	12/8/2021	12/12/2021	25	$285.99	"$7,006.76"
939	4105	Burger Chef	OR	NorthWest-Barnes	Mobile phone	Cameras and Phones	Quarter 2	Second	4/10/2021	4/16/2021	7	$285.99	"$1,944.73"
1335	4106	Skaggs-Alpha Beta	SC	Southeast-Oliver	Laptop	Computers	Quarter 2	Second	5/4/2021	5/10/2021	8	$329.25	"$2,765.70"
1113	4107	Chloe Community Gallery and Workshop	FL	Southeast-Mason	Camera	Cameras and Phones	Quarter 4	Fourth	11/7/2021	11/12/2021	8	$299.00	"$2,332.20"
1264	4108	Big D Supermarkets	MS	Southeast-Mason	Camera	Cameras and Phones	Quarter 3	Third	9/8/2021	9/11/2021	18	$299.00	"$5,382.00"
1358	4109	My Footprint Sports	TN	Southeast-Mason	Television	Audio-Video	Quarter 1	First	2/16/2021	2/20/2021	13	$295.19	"$3,807.95"
624	4110	Little Tavern	MD	Northeast-Carter	Tablet computer	Computers	Quarter 3	Third	9/22/2021	9/23/2021	8	$325.00	"$2,730.00"
339	4111	Quest Technology Service	PA	Northeast-Carter	Laptop	Computers	Quarter 1	First	1/4/2021	1/9/2021	20	$329.25	"$6,453.30"
304	4112	Luskin's	ND	Midwest-Alvarez	Music player	Audio-Video	Quarter 3	Third	9/5/2021	9/5/2021	24	$134.99	"$3,172.27"
1669	4113	Patterson-Fletcher	CA	West-Reyes	Television	Audio-Video	Quarter 3	Third	7/11/2021	7/13/2021	17	$295.19	"$5,047.75"
1883	4114	The Wall	NV	West-Reyes	Camera	Cameras and Phones	Quarter 4	Fourth	12/8/2021	12/14/2021	10	$299.00	"$2,840.50"
625	4115	Sportmart	MD	Northeast-Carter	Video game console	Game Consoles	Quarter 2	Second	6/6/2021	6/9/2021	14	$349.00	"$4,851.10"
940	4116	Patterson-Fletcher	OR	NorthWest-Barnes	Mobile phone	Cameras and Phones	Quarter 4	Fourth	10/23/2021	10/23/2021	24	$285.99	"$6,777.96"
574	4117	Thorofare	MA	Northeast-Price	Music player	Audio-Video	Quarter 3	Third	9/25/2021	10/1/2021	25	$134.99	"$3,307.26"
410	4118	Asiatic Solutions	CT	Northeast-Carter	Bluetooth speaker	Audio-Video	Quarter 3	Third	7/25/2021	7/26/2021	8	$154.95	"$1,224.11"
983	4119	Planetbiz	WA	NorthWest-Barnes	Camera	Cameras and Phones	Quarter 4	Fourth	10/28/2021	10/31/2021	14	$299.00	"$4,186.00"
183	4120	Raleigh's	MI	Midwest-Alvarez	Music player	Audio-Video	Quarter 2	Second	5/3/2021	5/4/2021	17	$134.99	"$2,321.83"
575	4121	Infinite Wealth	MA	Northeast-Carter	Bluetooth speaker	Audio-Video	Quarter 1	First	3/20/2021	3/26/2021	22	$154.95	"$3,362.42"
1845	4122	Whitlocks Auto Supply	MT	West-Reyes	Television	Audio-Video	Quarter 1	First	1/18/2021	1/20/2021	25	$295.19	"$7,232.16"
662	4123	Big D Supermarkets	ME	Northeast-Carter	Music player	Audio-Video	Quarter 2	Second	4/11/2021	4/13/2021	7	$134.99	$998.93
866	4124	Flagg Bros. Shoes	RI	Northeast-Price	Video game console	Game Consoles	Quarter 4	Fourth	11/6/2021	11/9/2021	25	$349.00	"$8,725.00"
1550	4125	Kessel Food Market	OK	Southwest-Adams	Music player	Audio-Video	Quarter 1	First	2/28/2021	3/4/2021	14	$134.99	"$1,930.36"
1713	4126	Mr. Steak	CO	West-Reyes	Mobile phone	Cameras and Phones	Quarter 4	Fourth	12/15/2021	12/21/2021	25	$285.99	"$7,063.95"
1474	4127	Realty Zone	AZ	Southwest-Adams	Laptop	Computers	Quarter 1	First	2/11/2021	2/16/2021	6	$329.25	"$2,008.43"
220	4128	Luskin's	MN	Midwest-Alvarez	Bluetooth speaker	Audio-Video	Quarter 2	Second	4/6/2021	4/7/2021	11	$154.95	"$1,688.96"
529	4129	Richland State College at Greene City	DE	Northeast-Price	Tablet computer	Computers	Quarter 2	Second	4/30/2021	5/4/2021	23	$325.00	"$7,410.00"
1068	4130	Balanced Fortune	AR	Southeast-Oliver	Video game console	Game Consoles	Quarter 3	Third	9/12/2021	9/18/2021	21	$349.00	"$7,189.40"
31	4131	Flagg Bros. Shoes	IA	Midwest-Alvarez	Mobile phone	Cameras and Phones	Quarter 3	Third	8/13/2021	8/13/2021	20	$285.99	"$5,719.80"
451	4132	Balanced Fortune	WI	Midwest-Alvarez	Camera	Cameras and Phones	Quarter 2	Second	6/17/2021	6/18/2021	10	$299.00	"$3,079.70"
1627	4133	Fuller & Ackerman Publishing	AK	West-Reyes	Television	Audio-Video	Quarter 3	Third	7/28/2021	7/29/2021	19	$295.19	"$5,667.65"
264	4134	Coconut's	MD	Northeast-Carter	Television	Audio-Video	Quarter 4	Fourth	12/24/2021	12/29/2021	11	$295.19	"$3,099.50"
1754	4135	Earthworks Yard Maintenance	HI	West-Reyes	Laptop	Computers	Quarter 2	Second	6/25/2021	7/1/2021	12	$329.25	"$4,016.85"
984	4136	Coconut's	WA	NorthWest-Barnes	Music player	Audio-Video	Quarter 4	Fourth	12/4/2021	12/9/2021	15	$134.99	"$1,970.85"
184	4137	Music Plus	NJ	Northeast-Carter	Television	Audio-Video	Quarter 1	First	2/19/2021	2/23/2021	21	$295.19	"$6,317.07"
1394	4138	Big D Supermarkets	VA	Southeast-Mason	Bluetooth speaker	Audio-Video	Quarter 2	Second	6/23/2021	6/28/2021	16	$154.95	"$2,417.22"
452	4139	Sportmart	RI	Northeast-Carter	Printer	Printers	Quarter 4	Fourth	12/31/2021	1/1/2020	9	$99.99	$889.91
453	4140	Fuller & Ackerman Publishing	WI	Midwest-Alvarez	Video game console	Game Consoles	Quarter 2	Second	6/12/2021	6/18/2021	5	$349.00	"$1,849.70"
1069	4141	Bit by Bit Fitness	AR	Southeast-Oliver	Printer	Printers	Quarter 3	Third	8/21/2021	8/25/2021	6	$99.99	$629.94
1884	4142	Raleigh's	NV	West-Reyes	Bluetooth speaker	Audio-Video	Quarter 1	First	1/14/2021	1/18/2021	20	$154.95	"$3,160.98"
827	4143	Building with Heart	PA	Northeast-Carter	Laptop	Computers	Quarter 3	Third	7/18/2021	7/24/2021	25	$329.25	"$8,099.55"
221	4144	Life's Gold	MN	Midwest-Alvarez	Mobile phone	Cameras and Phones	Quarter 1	First	1/17/2021	1/19/2021	9	$285.99	"$2,459.51"
1293	4145	Forth & Towne	NC	Southeast-Oliver	Laptop	Computers	Quarter 1	First	1/21/2021	1/22/2021	22	$329.25	"$7,342.28"
1294	4146	Bettendorf's	NC	Southeast-Oliver	Bluetooth speaker	Audio-Video	Quarter 4	Fourth	10/9/2021	10/9/2021	12	$154.95	"$1,905.89"
1070	4147	De Pinna	AR	Southeast-Mason	Bluetooth speaker	Audio-Video	Quarter 1	First	2/27/2021	2/27/2021	18	$154.95	"$2,727.12"
385	4148	Life's Gold	OH	Midwest-Alvarez	Mobile phone	Cameras and Phones	Quarter 4	Fourth	12/9/2021	12/9/2021	14	$285.99	"$3,975.26"
1755	4149	Quest Technology Service	HI	West-Reyes	Printer	Printers	Quarter 3	Third	8/11/2021	8/16/2021	5	$99.99	$499.95
1628	4150	Network Air	AK	West-Reyes	Tablet computer	Computers	Quarter 4	Fourth	10/14/2021	10/18/2021	15	$325.00	"$4,972.50"
1670	4151	The Record Shops at TSS	CA	West-Reyes	Camera	Cameras and Phones	Quarter 2	Second	4/4/2021	4/8/2021	21	$299.00	"$6,279.00"
1795	4152	Patterson-Fletcher	ID	West-Reyes	Mobile phone	Cameras and Phones	Quarter 2	Second	4/19/2021	4/19/2021	22	$285.99	"$6,406.18"
743	4153	The Family Sing Center	NJ	Northeast-Price	Music player	Audio-Video	Quarter 3	Third	7/22/2021	7/25/2021	20	$134.99	"$2,713.30"
1295	4154	John Plain	NC	Southeast-Mason	Mobile phone	Cameras and Phones	Quarter 4	Fourth	12/27/2021	12/29/2021	11	$285.99	"$3,117.29"
1924	4155	My Footprint Sports	UT	West-Reyes	Mobile phone	Cameras and Phones	Quarter 2	Second	6/20/2021	6/20/2021	19	$285.99	"$5,462.41"
1796	4156	Network Air	ID	West-Reyes	Mobile phone	Cameras and Phones	Quarter 4	Fourth	12/28/2021	12/30/2021	21	$285.99	"$5,948.59"
701	4157	Mixed Messages Media	NH	Northeast-Carter	Television	Audio-Video	Quarter 2	Second	5/8/2021	5/14/2021	12	$295.19	"$3,571.80"
896	4158	Skaggs-Alpha Beta	VT	Northeast-Price	Tablet computer	Computers	Quarter 3	Third	9/15/2021	9/15/2021	6	$325.00	"$1,820.00"
828	4159	Hudson's MensWear	PA	Northeast-Carter	Tablet computer	Computers	Quarter 2	Second	6/16/2021	6/20/2021	22	$325.00	"$7,052.50"
1024	4160	Planetbiz	AL	Southeast-Mason	Bluetooth speaker	Audio-Video	Quarter 1	First	1/22/2021	1/25/2021	16	$154.95	"$2,401.73"
1434	4161	Leaps & Bounds Travel	WV	Southeast-Mason	Music player	Audio-Video	Quarter 2	Second	6/8/2021	6/8/2021	9	$134.99	"$1,268.91"
1359	4162	Pointers	TN	Southeast-Oliver	Mobile phone	Cameras and Phones	Quarter 3	Third	8/18/2021	8/19/2021	6	$285.99	"$1,715.94"
829	4163	Quest Technology Service	PA	Northeast-Carter	Camera	Cameras and Phones	Quarter 4	Fourth	10/8/2021	10/12/2021	23	$299.00	"$6,787.30"
1797	4164	The Wall	ID	West-Reyes	Tablet computer	Computers	Quarter 4	Fourth	12/25/2021	12/26/2021	25	$325.00	"$8,092.50"
1591	4165	Keeney's	TX	Southwest-Adams	Television	Audio-Video	Quarter 2	Second	5/16/2021	5/17/2021	22	$295.19	"$6,346.59"
1671	4166	CSK Auto	CA	West-Reyes	Tablet computer	Computers	Quarter 3	Third	8/28/2021	8/30/2021	7	$325.00	"$2,275.00"
185	4167	Best Products	CT	Northeast-Carter	Music player	Audio-Video	Quarter 2	Second	4/8/2021	4/10/2021	12	$134.99	"$1,552.39"
663	4168	CSK Auto	ME	Northeast-Price	Music player	Audio-Video	Quarter 1	First	2/23/2021	2/27/2021	15	$134.99	"$2,038.35"
530	4169	Chloe Community Gallery and Workshop	DE	Northeast-Carter	Television	Audio-Video	Quarter 1	First	3/29/2021	4/3/2021	11	$295.19	"$3,129.01"
1336	4170	Greene City Legal Services	SC	Southeast-Oliver	Printer	Printers	Quarter 2	Second	4/3/2021	4/3/2021	22	$99.99	"$2,149.79"
897	4171	Bit by Bit Fitness	VT	Northeast-Carter	Music player	Audio-Video	Quarter 1	First	3/12/2021	3/17/2021	6	$134.99	$809.94
1337	4172	Konsili	SC	Southeast-Oliver	Tablet computer	Computers	Quarter 2	Second	6/30/2021	7/5/2021	8	$325.00	"$2,567.50"
1025	4173	Infinite Wealth	AL	Southeast-Mason	Video game console	Game Consoles	Quarter 3	Third	9/17/2021	9/20/2021	19	$349.00	"$6,631.00"
76	4174	Perisolution	IL	Midwest-Alvarez	Television	Audio-Video	Quarter 2	Second	6/9/2021	6/15/2021	16	$295.19	"$4,723.04"
454	4175	The Wall	NY	Northeast-Carter	Tablet computer	Computers	Quarter 3	Third	7/8/2021	7/9/2021	14	$325.00	"$4,452.50"
1592	4176	Bodega Club	TX	Southwest-Adams	Laptop	Computers	Quarter 2	Second	5/29/2021	5/30/2021	18	$329.25	"$5,992.35"
1672	4177	Mr. Steak	CA	West-Reyes	Camera	Cameras and Phones	Quarter 2	Second	4/1/2021	4/4/2021	19	$299.00	"$5,710.90"
386	4178	The Record Shops at TSS	OH	Midwest-Alvarez	Mobile phone	Cameras and Phones	Quarter 2	Second	5/21/2021	5/24/2021	11	$285.99	"$3,231.69"
